id,titulo,corpo
47,Motta quer votar PL que endurece regras de proteção de crianças e adolescentes,"O presidente da Câmara dos Deputados, Hugo Motta (Republicanos-PB), afirmou que quer votar nesta quarta-feira (20) o Projeto de Lei 2628/22, quecria regras de proteção de crianças e adolescentes em ambientes digitais.
De acordo com Motta, a ideia é aprovar o texto logo após a comissão geral marcada para debater o tema.
O texto, já aprovado pelo Senado,obriga todos os produtos e serviços de tecnologia a terem mecanismos para impedir, ativamente, o uso por crianças e adolescentes quando não tiverem sido desenvolvidos para esse público ou quando não forem adequados a ele.
Motta também anunciou a votação de projeto que cria mecanismos para combater fraudes no INSS. Na sexta-feira (15), ele anunciou o deputado Ricardo Ayres (Republicanos-TO) como relator da Comissão Parlamentar Mista de Inquérito (CPMI) do INSS, que será instalada nesta quarta-feira.“Seguiremos avançando com diálogo, responsabilidade e equilíbrio”, afirmou o presidente, por meio de suas redes sociais.
AComissão de Constituição e Justiça do Senadovai realizar ainda nesta semanaaudiência públicacom o objetivo de debater denúncias da livre circulação de conteúdos relacionados àadultização e sexualização de crianças e adolescentesnas redes sociais, além de casos de pedofilia eexploração sexual de menoresna internet.
“Nos últimos dias,um vídeo realizado pelo influencer Felca revelou, de forma assustadora, o fenômeno de adultização de menores de idade, crianças e adolescentes, nas redes sociais. Num vídeo de quase 50 minutos, e com mais de 31 milhões de visualizações, o influenciador revela casos graves de exploração e sexualização de menores nessas plataformas”, afirmoua senadora Eliziane Gama(PSD-MA), autora do pedido de audiência pública.
“Com farta documentação, Felca denuncia como pais e produtores de conteúdo expõem crianças e adolescentes em situações inadequadas para sua idade em busca de engajamento e monetização em plataformas de redes sociais”.
O youtuber apontou também a responsabilização e o papel ativo despenhado pelas plataformas na indexação desses conteúdos.
Segundo a senadora,“é fundamental que o Congresso Nacional inicie uma discussão aprofundada sobre a crescente adultização e sexualização precoce de jovens e crianças, principalmente online”.
Ainda conforme Eliziane, a audiência vaiauxiliar na compreensão do problema, analisar o trabalho das autoridades e das empresas donas das plataformas e encontrar saídas legais e regulatóriasque possam evitar, punir e acabar com essas ações criminosas."
48,Moraes rejeita recurso e mantém condenação de ‘Débora do batom’,"O ministroAlexandre de Moraes, do Supremo Tribunal Federal (STF), rejeitou nesta segunda-feira, 18, um recurso apresentado pela defesa da cabeleireiraDébora dos Santos, condenada a 14 anos de prisão por participação nos atos de 8 de janeiro de 2023.
Débora ficou conhecida por pichar, com batom, a frase “Perdeu, mané” na estátuaA Justiça, que fica em frente ao Supremo, em Brasília.
No recurso, a defesa de Débora pediu a absolvição parcial da cabeleireira, com base no voto do ministro Luiz Fux, que sugeriu a aplicação da pena de 1 ano e seis meses. De forma alternativa, solicitaram a redução de pena para 11 anos, como propôs o ministro Cristiano Zanin.
Os advogados alegam que o ato cometido por Débora teve caráter simbólico e não configuraria crime, afirmando que ela acreditava estar apenas exercendo o direito à livre manifestação.
“A acusada pensou que estava apenas exercendo o seu direito à livre manifestação”, diz trecho do pedido.
O pedido foi feito com base no regimento interno do Supremo, que permite o chamado embargo infringente – um tipo de recurso cabível quando há ao menos dois votos pela absolvição.
No entanto, Moraes rejeitou a solicitação, destacando que não houve dois votos nesse sentido. Durante o julgamento, Zanin divergiu apenas quanto à dosimetria da pena, mas manteve a condenação.
Com a decisão, o tribunal manteve a sentença de 14 anos de prisão imposta à cabelereira.
Em março, Moraes autorizou que Débora cumprisse pena em prisão domiciliar.
A condenação dividiu a Primeira Turma: além do relator, Cármen Lúcia e Flávio Dino acompanharam o voto de 14 anos; Zanin sugeriu 11 anos, e Fux, 1 ano e 6 meses.
O julgamento chegou a ser interrompido após pedido de vista de Fux.
A pena imposta à cabeleireira é uma das mais criticadas por apoiadores do ex-presidente Jair Bolsonaro, que pedem anistia aos condenados.
Ela se tornou símbolo da campanha, com manifestantes usando batons como referência ao episódio."
49,Luis Fernando Verissimo está internado na UTI em estado gravíssimo,"O célebreescritor brasileiroLuis Fernando Verissimoestá internado naUTIem estado grave noHospital Moinhos de Vento,Porto Alegre. No dia 11 de agosto, ele foi internado devido a um princípio de pneumonia.
As informações são do boletim médico mais recente, divulgado no início da tarde dessa 2°feira, 18.
Veja os principais pontos:
Com uma história de problemas de saúde,Verissimoenfrenta complicações que incluemdoença de Parkinson, ocorrências deAVCe problemascardíacos. Em 2016, ele passou por uma cirurgia para implante de marca-passo.
Esses problemas impactam principalmente suas funções motoras e de comunicação.
OHospital Moinhos de Ventoinformou queVerissimopermanece naUTI, recebendo suporte intensivo constantemente.
Ele está sob os cuidados de uma equipe médica liderada pelos doutoresLuis Antônio NasieGuilherme Alcides Flores Soares Rollin.
Leia também:Joseph Jebelli, neurocientista: “Não é o QI a principal característica de pessoas inteligentes como Bill Gates ou Da Vinci”
Luis Fernando Verissimo é internado em UTI de Porto AlegreO escritor Luis Fernando Verissimo, de 88 anos, está internado na Unidade de Terapia Intensiva (UTI) do Hospital Moinhos de Vento, em Porto Alegre, após ser diagnosticado com princípio de pneumonia. A informação foi…pic.twitter.com/zQWHhjYWBk
Luis Fernando Verissimoé uma figura proeminente na literatura brasileira, com mais de 70 livros publicados.
Seu trabalho não se limita à literatura, pois contribuiu com colunas para jornais como “O Estado de S.Paulo”, “O Globo” e “Zero Hora”. Antes de se tornar autor, começou sua carreira como revisor no jornal “Zero Hora” em 1966.
Dica rápida:Para conhecer mais sobre o impacto de Verissimo na literatura, veja também as coletâneas de suas melhores crônicas publicadas em jornais.
A vasta obra deLuis Fernando Verissimoengloba vários gêneros, solidificando sua posição como autor querido e respeitado.
Com 5,6 milhões de cópias vendidas, ele é uma referência para leitores e aspirantes a escritores."
50,A interferência de Moraes no governo do Maranhão,"Integrantes da base do governador do Maranhão, Carlos Brandão (PSB), tem se queixado da tentativa de interferência do ministro Alexandre de Moraes em atos do Poder Executivo. Para eles, a mais recente decisão de Moraes beneficia diretamente o grupo político originário do ministro do STF Flávio Dino.
O ministro Alexandre de Moraes, doSTF (Supremo Tribunal Federal), determinou na sexta-feira, 15, oafastamento imediato de Valdênio Nogueira Caminhado cargo de procurador-geral do Maranhão.
A decisão também proíbe anomeação de Caminha para qualquer outra função pública nos três Poderes estaduaise obriga a publicação da exoneração no Diário Oficial em até 24 horas. O ministro fixou que o descumprimento pode sujeitar ogovernador Carlos Brandão (PSB)a responder por crime de responsabilidade ou ato de improbidade administrativa.
O afastamento foi determinado no âmbito da Reclamação 69.486, apresentada pelo Solidariedade em 2024. O partido questionanomeações no governo maranhense apontadascomo nepotismo cruzado e contrárias à Súmula Vinculante 13 do STF.
Na decisão, Moraes afirmou que houve“desvio de finalidade”e violação aos princípios da legalidade, moralidade e impessoalidade,com atos deliberados para retardar ou esvaziar determinações da Corte.
O ministro apontou que Caminha, em parecer, autorizou a manutenção de pagamentos a servidores afastados pelo Supremo, comoGilberto Lins Neto e Ítalo Augusto Reis Carvalho, além de adiar exonerações com justificativas administrativas.
No caso de Gilberto Lins Neto, a ordem de afastamento foi dada em outubro de 2024, mas ele continuou de fato na presidência da Empresa Maranhense de Administração Portuária (Emap). Segundo o processo,ele chegou a participar de viagem oficial com o governador e só foi exonerado em janeiro de 2025.
“O controle jurisdicional do ato administrativo, em face do desvio de poder no exercício das competências administrativas, deve ser realizado, imprescindivelmente, em confronto com os princípios constitucionais da administração pública, obrigatórios ao chefe do Poder Executivo Estadual”, disse o magistrado na decisão.
A decisão do ministro Alexandre de Moraesveio dois dias após Valdênio impetrar, representando o governo do Maranhão, umagravo interno que questionava a imparcialidade do ministro Flávio Dinoe pedia sua retirada da relatoria de processos sobre a escolha de conselheiros do Tribunal de Contas do Estado (TCE-MA).
Dino tem argumentado a pessoas próximas que, nesse segundo caso, não há que se falar em hipóteses de afastamento já que ele não tem relação direta com os autores da ação direta de inconstitucionalidade."
51,"Caiado: Lula “estava nocauteado”, mas tarifaço deu “perspectiva de ser competitivo”","O governador de Goiás e pré-candidato da União Brasil à presidência da República, Ronaldo Caiado, declarou nesta segunda-feira, 18, que Lula“estava nocauteado”, mas“de repente foi esse assunto que fez com que ele voltasse a ter agora a perspectiva de ser competitivo”.
O assunto da pergunta respondida por ele naGlobonewsfoi a articulação de Eduardo Bolsonaro nos Estados Unidos por medidas tomadas pelo governo de Donald Trump, que começaram com o tarifaço de 50% sobre produtos brasileiros, passaram pela restrição de vistos de oito ministros do Supremo Tribunal Federal e chegaram à aplicação da Lei Magnitsky contra Alexandre de Moraes, relator do caso da trama golpista em que o ex-presidente Jair Bolsonaro é réu.
Tratado como representante da“direita tradicional”, Caiado marcou diferenças em relação ao bolsonarismo, mas evitou bater de frente com Eduardo e Jair Bolsonaro, focando suas críticas na conduta de Lula, que, segundo o governador, tem“interesse no acirramento”e em“alimentar esse processo até um grau de total irresponsabilidade”.
Eis aíntegrada resposta:
“Olha, esse preâmbulo seu é muito importante pra mim, até porque eu realmente comecei essa luta contra as esquerdas em 1986. O Lula criou o MST (Movimento dos Trabalhadores Rurais Sem Terra) e eu criei a UDR (União Democrática Ruralista), depois fui candidato a presidente da República (em 1989), sempre mantendo essa coerência de princípios e também de coragem de debater e de sempre respeitar o processo democrático e o resultado das urnas.
Agora, o que a gente tem que aprender é uma coisa só. Um presidente da República tem (em seu entorno no Congresso) 513 deputados federais e 81 senadores. Você já imaginou se cada deputado amanhã… um vai pra Ásia, outro vai pra Europa, o outro vai pros Estados Unidos, o outro vai pra Oceania… e, de repente, aí, cada deputado vai pautar um presidente da República?
É uma coisa que você há de convir que você também não pode superestimar a certa capacidade do parlamentar no momento em que enfrenta uma máquina de governo Itamaraty, e toda essa posição, se também do lado do presidente da República não tivesse interesse no acirramento.
Você sabe muito bem, o Lula perdeu as bandeiras todas. Ele estava nocauteado. De repente foi esse assunto que fez com que ele voltasse a ter agora a perspectiva de ser competitivo.
Então vamos ser realistas, nós que conhecemos bem a política e que convivemos com ela há muitos anos, tá certo? Vamos deixar claro que o que existe nesse processo todo aí é o Lula alimentar esse processo até um grau de total irresponsabilidade, para o que vai acontecer com o mercado brasileiro.
Eu não vejo nenhuma dificuldade de eu sentar. Eu posso não ser simpático ao Putin, mas eu posso sentar com ele, posso sentar com o presidente da China, qual é o problema? Tá certo? Não vejo nenhuma dificuldade nisso.
Não vejo essa importância de um deputado amanhã, no meu mandato, estar numa região do mundo contestando um governo, se aqui eu tenho argumentos pra mostrar minha capacidade de superar todas essas colocações que são feitas.”"
52,Novo apresenta PL para obrigar Alcolumbre a analisar impeachment de Moraes,"O partido Novo protocolou noCongresso Nacionalum conjunto de projetos de lei que buscam ampliar osmecanismos de responsabilização de autoridades, reforçar o sistema de freios e contrapesos e proteger garantias constitucionais.
As propostas são assinadas pelo líder da sigla na Câmara, Marcel van Hattem (RS,foto), e pelos deputados Gilson Marques (SC), Adriana Ventura (SP) e Luiz Lima (RJ). Segundo o partido, as medidas têm como alvopráticas que estariam comprometendo o Estado de Direito e favorecendo abusos institucionais.
“Nosso pacote deixa claro: ninguém está acima da lei. Ou respeitamos a Constituição, ou não temos democracia”,afirmou van Hattem.
Entre os projetos está o PL 4001/2025, que altera a Lei 1.079/1950 para acelerar o processo de análise de crimes de responsabilidade de ministros do Supremo Tribunal Federal.
O texto prevê prazos para que oSenado dê andamento a denúncias apoiadas por maioria absoluta de deputados ou senadores, evitando que pedidos de impeachment fiquem parados indefinidamente. Caso o presidente da Casa não cumpra os prazos,a omissão passa a ser considerada quebra de decoro parlamentar, sujeita a sanções que podem incluir a perda do mandato.
Outra proposta, o PL 4002/2025, modifica a Lei 1.579/1952, que regula as comissões parlamentares de inquérito. O projeto obriga a instalação deCPIs em prazos definidos sempre que forem preenchidos os requisitos constitucionais, reforçando o direito de minorias parlamentares de investigar fatos de interesse público.
Já o PL 4003/2025 altera códigos e leis processuais para proibir que intimações e citações sejam feitas apenas por aplicativos de mensagens ou redes sociais. O texto prevê a nulidade absoluta desses atos, mesmo quando houver confirmação de leitura, sob o argumento de que a prática compromete a segurança jurídica e viola garantias como o devido processo legal.
De acordo com van Hattem, o objetivo das medidas é“blindar as instituições contra abusos de autoridade e resgatar o equilíbrio entre os Poderes”.O Novo defende a tramitação em regime de urgência, alegando que o país vive“um momento de crescimento perigoso de arbitrariedades”."
53,Quarto lote da restituição do Imposto de Renda já tem data definida para pagamento,"A cada ano, milhões de contribuintes brasileiros aguardam ansiosamente as datas de restituição doImposto de Renda, um momento de alívio financeiro para muitos. Em 2025, aReceita Federaltem seguido um calendário previamente estabelecido para liberar lotes de restituição, e o quarto lote está programado para ser divulgado em 22 de agosto. Arestituiçãopara esse grupo ocorrerá em 29 de agosto, trazendo certamente um alívio para os contemplados.
O processo de restituição doImposto de Rendaé frequentemente cercado por expectativas e dúvidas. Para garantir uma análise eficiente, aReceita Federalprioriza determinados grupos de contribuintes. No topo dessa lista estão os idosos com idade igual ou superior a 80 anos. Essa priorização é uma forma de assegurar que as parcelas mais vulneráveis da população recebam seus direitos de maneira célere. Em seguida, são atendidos os idosos entre 60 e 79 anos, pessoas com deficiência, assim como aquelas diagnosticadas com doenças graves.
A consulta para verificar a inclusão em um dos lotes de restituição é simples e pode ser realizada pelosite da Receita Federal. Para realizar a consulta, é necessário informar o número doCPF, a data de nascimento e o ano da declaração. Esse processo visa garantir que o contribuinte tenha acesso fácil e rápido à informação sobre o status de sua restituição.
Além dos grupos prioritários mencionados anteriormente, os professores também têm prioridade no recebimento após esses grupos iniciais. Uma novidade no processo de restituição é a prioridade para aqueles que utilizaram a declaração pré-preenchida e indicaram uma chave PIX para o recebimento. Essa modernização no sistema tem como objetivo tornar o processo de restituição mais rápido e eficiente, reduzindo burocracias e acelerando os pagamentos.
Caso, ao consultar o site da Receita, o contribuinte não encontre previsão de pagamento e não tenha nenhuma pendência em sua declaração, a situação aparecerá como “em fila de restituição”. Isso significa que, embora ainda não tenha sido contemplado, a restituição está em processamento e deverá ser liberada nos próximos lotes, conforme o andamento das análises pela Receita Federal.
Além do quarto lote previsto para agosto, o calendário de restituições do Imposto de Renda de 2025 prevê um quinto e último lote para 30 de setembro. Essa organização em lotes permite que a Receita Federal gerencie melhor o volume de restituições e garanta que todos os processos sejam realizados com a devida atenção e cuidado.
Em resumo, o processo de restituição do Imposto de Renda é uma parte importante do ciclo econômico anual para muitos brasileiros. As prioridades no pagamento e a facilitação do processo por meio de inovações, como o uso de PIX, destacam o compromisso da Receita Federal em otimizar o sistema e beneficiar os cidadãos de maneira eficiente. Manter-se informado sobre as datas e critérios é crucial para garantir que todos os direitos sejam observados e recebidos adequadamente."
54,"Leis estrangeiras não têm efeito no Brasil, diz Dino em decisão","O ministroFlávio Dino, doSupremo Tribunal Federal(STF),“esclareceu”nesta segunda-feira, 18, que“leis estrangeiras, atos administrativos, ordens executivas e diplomas similaresnão produzem efeitos em relação a pessoas naturais por atos em território brasileiro“.
Não produzem efeitos também sobre: relações jurídicas celebradas no Brasil; bens situados, depositados e/ou guardados no país; e empresas que atuem no território brasileiro.
“Entendimento diverso depende de previsão expressa em normas integrantes do Direito Interno do Brasil e/ou de decisão da autoridade judiciária brasileira competente”, acrescenta o ministro.
Ainda de acordo com ele, qualquer violação a essa conclusão constitui“ofensa à soberania nacional, à ordem pública e aos bons costumes, portanto presume-se a ineficácia de tais leis, atos e sentenças emanadas de país estrangeiro”.
As afirmações constam emdecisão de Dinono âmbito de uma Arguição de Descumprimento de Preceito Fundamental (ADPF) movida peloInstituto Brasileiro de Mineração(Ibram) contra uma suposta interpretação jurídica inconstitucional que vem sendo adotada por municípios brasileiros.
Segundo o Ibram, esses municípios vem considerando que poderiam litigar (contestar) diretamente perante jurisdições estrangeiras, em detrimento da jurisdição brasileira, sobre fatos ocorridos no Brasil e regidos pela legislação brasileira. O Instituto alega que a prática compromete a soberania nacional ao permitir que municípios submetam-se à jurisdição de Estados estrangeiros, renunciando à imunidade de jurisdição do Estado brasileiro em face de outros Estados nacionais.
Em 6 de março de 2025, por meio de uma petição, nove municípios noticiaram a obtenção de provimento cautelar pela Justiça da Inglaterra contra o Ibram. A decisão de Dino vem em resposta a essa petição, mais especificamente.
“Ficam vedadas imposições, restrições de direitos ou instrumentos de coerção executados por pessoas jurídicas constituídas sob as leis brasileiras e que tenham sua sede e administração no País, bem como aquelas que tenham filial ou qualquer atividade profissional, comercial ou de intermediação no mercado brasileiro, decorrentes de determinações constantes em atos unilaterais estrangeiros”, pontua Dino na decisão também.
O ministro não menciona aLei Magnitsky,com base na qual ogoverno dos Estados Unidosaplicou sanções ao ministroAlexandre de Moraes.
Porém, ele ressalta que“o Brasil tem sido alvo de diversas sanções e ameaças, que visam impor pensamentos a serem apenas ‘ratificados’ pelos órgãos que exercem a soberania nacional”.
A Lei Magnitsky é umalegislação dos Estados Unidos que permite ao governo aplicar sanções a indivíduos e entidades estrangeiras envolvidosem violações graves de direitos humanos ou corrupção significativa.
Criada em 2012 em resposta à morte do advogado russo Sergei Magnitsky, ela autoriza, por exemplo:
Em 2016, alei foi ampliada para ter alcance global,podendo atingir pessoas de qualquer país.
Desde março, o deputado federalEduardo Bolsonaro(PL-SP) tematuado para impor sanções a Alexandre de Moraescomo resposta à condução dele nos processos envolvendo Jair Bolsonaro no Supremo Tribunal Federal.
Além da aplicação da Lei Magnitsky,Eduardo também atuou para que o governo de Donald Trump estabelecesseuma tarifa de 50% aos produtos brasileiros."
55,Estes sinais no site revelam se você pode comprar online sem ser enganado,"Com o crescimento do comércio digital, as compras online ganharam espaço significativo no cotidiano das pessoas. Apesar da conveniência, é crucial adotar medidas de segurança para proteger informações pessoais e evitarfraudes. Este artigo trará um guia prático para garantir que as compras online sejam realizadas de forma segura e tranquila.
Verificar se um site é confiável é o primeiro passo para compras online seguras. Antes de inserir dados pessoais, certifique-se de que o site possui um certificadoSSL, que pode ser identificado pelo ícone de cadeado na barra deURLdo navegador. Esse certificado indica que a conexão é segura e que as informações transmitidas estão criptografadas.
Além disso, é importante pesquisar a reputação do site. Consulte avaliações de outros consumidores em plataformas de resenhas e redes sociais. Sites comoReclame Aquitambém podem ser úteis para checar se há queixas frequentes sobre a empresa. Prefira realizar compras em sites conhecidos e estabelecidos no mercado, pois geralmente têm políticas de segurança mais rigorosas.
Senhas seguras são uma camada essencial de proteção nas compras online. É recomendável que a senha tenha pelo menos oito caracteres, combinando letras maiúsculas, minúsculas, números e símbolos. Evite reutilizar senhas antigas ou usar combinações fáceis de adivinhar, como datas de nascimento ou sequências numéricas óbvias.
Considere também o uso de um gerenciador de senhas. Estes aplicativos ajudam a gerar e armazenar senhas complexas, reduzindo o risco de comprometer contas pessoais. Mantenha suas senhas atualizadas regularmente e, sempre que possível, habilite a verificação em duas etapas. Este recurso adiciona uma camada extra de segurança, exigindo uma segunda verificação além da senha, geralmente através do envio de um código para seu celular.
Manter comprovantes de compra é fundamental para resolver eventuais problemas com pedidos online. Ao concluir uma transação, salve ou imprima a confirmação do pedido, que geralmente contém detalhes como número do pedido, itens comprados, preço e informações de contato do vendedor.
Esses documentos são úteis para acompanhar a entrega dos produtos e servem como prova em caso de disputas com o vendedor. Caso não receba o produto ou ocorra algum erro na transação, ter os comprovantes facilita a resolução junto à empresa ou ao intermediador de pagamento. Além disso, mantê-los organizados é uma boa prática para consultar facilmente compras passadas e garantir que tudo esteja conforme o acordado.
Fique atento e pratique essas dicas para garantir que suas compras pela internet sejam seguras e satisfatórias. A segurança nas compras online depende de atitudes preventivas e informadas, protegendo seus dados e evitando transtornos futuros."
56,Omar Aziz discute plano de trabalho da CPMI do INSS com relator,"O senadorOmar Aziz(PSD-AM), que será o presidente daCPMI do INSS, marcou uma reunião com o deputadoRicardo Ayres(Republicanos-TO) para discutirem umplano de trabalhopara o colegiado. O encontro está agendado para as 17h desta segunda-feira, 18, noCongresso Nacional. Na sexta-feira, 15,o presidente da Câmara,Hugo Motta(Republicanos-PB), anunciou que Ayres será orelator da CPMI.
A Comissão Parlamentar Mista de Inquérito para apurar o esquema nacional de descontos associativos não autorizados emaposentadorias e pensõesserá instalada nesta semana. A instalação deve ocorrer entre quarta, 20, e quinta-feira, 21.
A escolha de Ayres para ser o relatordesagradou oPartido Liberal(PL).“CPMI é instrumento da oposição. Na minha avaliação, ele é muito governista.Está com cheiro de pizza no ar“, disse o líder da sigla na Câmara, Sóstenes Cavalcante (RJ), aO Antagonista.
A CPMI foi criada em 17 de junho, com a leitura do requerimento de criação pelo presidente do Congresso,Davi Alcolumbre(União-AP), em sessão conjunta das duas Casas Legislativas. O requerimento havia sido protocolado em 12 de maio pela senadoraDamares Alves(Republicanos-DF) e a deputadaCoronel Fernanda(PL-MT).
O colegiado será constituído de15 deputados federais e 15 senadores, com igual número de suplentes. O prazo inicial para conclusão dos trabalhos é de 180 dias, e as despesas foram orçadas no valor de 200 mil reais.
Ayres se manifestou no X, na sexta-feira, sobre a escolha dele como relator.“Assumo a relatoria da CPMI do INSS coma responsabilidade de conduzir um trabalho técnico, imparcial e transparente. Nosso compromisso é apurar com rigortodas as denúncias de irregularidades que possam ter prejudicado aposentados e pensionistas, garantindo que os culpados respondam pelo que fizeram e que os direitos de cada beneficiário sejam preservados”, disse.
O relator tem 46 anos. Ele nasceu em 17 de janeiro de 1979, em Goiânia. Possui bacharelado em direito pela Universidade Estadual do Tocantins e especialização em ciência política e estratégia brasileira Universidade Federal do Tocantins.
É advogado e está em seu primeiro mandato de deputado federal, tendo sido eleito com 45.880 em 2022. Foi deputado estadual do Tocantins de 2015 a 2023, secretário estadual da Juventude do Tocantins (2005 a 2009), secretário estadual extraordinário de Parcerias Público Privadas (2022) e secretário de Desenvolvimento Urbano e Regularização Fundiária de Palmas (2017 a 2018).
Foi filiado ao PT de 2003 a 2009, ao MDB de 2009 a 2013 e ao PSB de 2013 a 2022."
57,Luis Fernando Veríssimo está na UTI em estado grave,"O escritor e cronista Luis Fernando Veríssimo foi internado com princípio de pneumonia na Unidade de Terapia Intensiva (UTI) no Hospital Moinhos de Vento em Porto Alegre, capital do Rio Grande do Sul, onde reside.
Seu estado é considerado grave. O escritor já sofria de Parkinson e também das sequelas de um Acidente Vascular Cerebral (AVC).
Verissimo, amplamente reconhecido como um dos mais importantes autores da literatura brasileira, tem uma carreira marcada por sua atuação como cronista, romancista e humorista.
Ele é conhecido por criar personagens icônicos, como o Analista de Bagé, a Velhinha de Taubaté e Ed Mort.
Em 2018, Veríssimo também passou por uma cirurgia para tratar um câncer ósseo na mandíbula, que não exigiu sessões de quimioterapia ou radioterapia. Apesar do sucesso inicial do procedimento cirúrgico, sua recuperação foi comprometida pelo AVC subsequente.
O autor reside na tradicional casa da família no bairro Petrópolis, em Porto Alegre, junto à esposa Lúcia e ao filho caçula Pedro.
Esta residência carrega um legado significativo, sendo também o lar onde viveram seu pai, o escritor Érico Verissimo, e sua mãe Mafalda.
Verissimo completará 89 anos em setembro. Devido às sequelas do AVC, ele interrompeu sua produção literária e suas habilidades verbais foram severamente afetadas.
Atualmente, suas interações são limitadas a breves palavras em inglês, como “yeah”, “thank you” e “stop”, uma realidade descrita por sua esposa Lúcia, que aos 81 anos continua ao seu lado após 61 anos de casamento.
A família lamenta que Verissimo tenha recusado a terapia fonoaudiológica logo após o AVC, quando seu quadro clínico era relativamente melhor.
Lúcia relata que o autor chegou a balbuciar algumas palavras e fazer rascunhos antes de decidir não prosseguir com a terapia: “Parece que ele achava que isso era algo infantil”.
O filho Pedro comenta que a família desenvolveu um entendimento intuitivo para se comunicar com ele, mesmo sem frases completas.
Atualmente, Verissimo se comunica principalmente através de gestos e expressões faciais.
A rotina diária de Luis Fernando Verissimo permanece ligada à música. Ele é um grande apreciador de jazz e frequentemente utiliza o YouTube para ouvir suas canções favoritas. No passado, tocava saxofone e fazia parte da banda Jazz 6.
Ele realiza fisioterapia três vezes por semana e ainda folheia jornais pela manhã. Entre suas preferências televisivas estão as notícias e jogos de futebol, especialmente aqueles que envolvem seu time do coração, o Internacional.
"
58,Concurso público abre vagas com salários até R$ 14.299,"OHospital Metropolitano Odilon Behrensem Belo Horizonte, Minas Gerais, anunciou um novoprocesso seletivopara Médicos, oferecendo vagas para cadastro reserva em diversas especialidades. Este processo visa reforçar as equipes de saúde em 15 Gerências, nas Unidades de Pronto Atendimento e no Serviço de Saúde do Trabalhador.
Para participar deste processo seletivo, os candidatos devem ter formação superior em Medicina e registro no CRM. Asespecialidades médicascontempladas incluem:
Anestesiologia, Cirurgia PediátricaeEmergência Pediátrica, entre outras. Além disso, há oportunidades paraNeonatologia, PediatriaeTerapia Intensiva Pediátrica.
Além do diploma em Medicina, é necessário possuir residência médica em áreas específicas comoClínica Médica(Geral) ouTerapia Intensiva. Outras especialidades incluemRadiologia, NeurocirurgiaeMedicina do Trabalho.
Asremuneraçõespara estas vagas variam de R$ 3.806,35 até R$ 14.299,47 mensais, conforme o cargo e a jornada de trabalho, que pode ser de 12h, 24h ou 30h semanais.
Leia também:Concurso público abre 148 vagas com salários de até R$ 17 mil
Para se candidatar, os interessados devem preencher um formulário online disponível até 17 de agosto de 2025. Também é necessário anexar documentos que comprovem requisitos, titulações e experiências prévias.
A seleção será uma avaliação de títulos e currículo, utilizando critérios comoResidência Médicaetempo de experiência.
Interessados podem acessar o edital nº 27/2025, disponível nodiário oficialde Belo Horizonte, a partir da página 41, na edição de 09 de agosto de 2025."
59,Grupos evangélicos protestam contra a investigação de Malafaia,"Pastores associados ao Conselho Interdenominacional de Ministros Evangélicos do Brasil (Cimeb) protestaram no domingo, 17, contra a inclusão do pastorSilas Malafaia(foto), da Assembleia de Deus Vitória em Cristo, noinquérito que apura a atuação do deputado Eduardo Bolsonaro (PL-SP) contra autoridades brasileirasnos Estados Unidos.
Em nota assinada por 25 líderes evangélicos, o conselho disse não poder aceitar“tamanha perseguição”contra uma das“maiores lideranças evangélicas do país”.
“O Conselho Interdenominacional de Ministros Evangélicos do Brasil (CIMEB) repudia, com veemência, a inclusão imprópria e injusta do Pastor Silas Malafaia no inquérito que apura suposta obstrução de justiça, coação no curso do processo, abolição violenta do Estado Democrático de Direito, organização criminosa, entre outros.
O Pastor Silas Malafaia é uma das maiores lideranças evangélicas do país, com reconhecimento internacional, sendo uma das principais vozes que representam o povo evangélico brasileiro. Não podemos aceitar tamanha perseguição, que ultrapassa o âmbito político e atinge também a esfera religiosa.
Apelamos aos ministros do STF, bem como a senadores e deputados, pois o Brasil está caminhando para algo perigoso e inaceitável. A liberdade de expressão e a liberdade religiosa são inegociáveis no Estado Democrático de Direito, como garante a nossa Constituição.
Orando por um país livre e justo.”
Na sexta, 15, a Confederação dos Conselhos de Pastores e Líderes Evangélicos do Brasil (Concepab) e o Fórum Evangélico Nacional de Ação Social e Política (Fenasp) também repudiaram a investigação.
Para as entidades evangélicas,“é inadmissível que manifestações religiosas ou opiniões criticas sejam criminalizadas, sob pena de se instaurar um regime de censura indevida à liberdade de expressão, de opinião e ao livre exercício da fé”.
“A sociedade brasileira não vai permanecer inerte diante de atos que atentam contra essas garantias constitucionais”, acrescentaram.
A Concepab e o Fenasp afirmaram ainda que o STF não pode se converter em“instrumento de perseguição ideológica ou em meio de tortura psicológica por meio de inquéritos intermináveis, sob pena de ferir gravemente o princípio da imparcialidade e a inafastabilidade da jurisdição (art. 5º, XXXV. CF)”.
“A Concepab e o Fenasp reiteram, com firmeza, seu repúdio a quaisquer práticas que violem direitos e garantias fundamentais, reafirmando seu compromisso em denunciar abusos e permanecer vigilantes e atuantes para que as liberdades constitucionais, a liberdade religiosa e o Estado Democrático de Direito sejam integralmente preservados”, concluíram.
Leia emCrusoé:A torcida pelo impeachment"
