id,titulo,corpo
50,EUA querem impor solução constitucionalmente impossível para o Brasil,"O ministro da Fazenda, Fernando Haddad, disse nesta segunda-feira 18, que o Brasil continua buscando manter um diálogo com os Estados Unidos (EUA) para tentar reduzir a aplicação de uma tarifa de 50% às exportações brasileiras. No entanto, afirmou ele, a negociação não tem sido possível porque os Estados Unidos insistem em impor ao Brasil uma solução “constitucionalmente impossível”. Para o ministro, está ocorrendo “uma dificuldade de compreensão do que se passa no Brasil”.

“Hoje nós temos documentos oficiais demonstrando que a negociação só não ocorre porque os Estados Unidos está tentando impor ao Brasil uma solução constitucionalmente impossível, que é Executivo se imiscuir em assuntos de outro poder, que é o Poder Judiciário. Nós não temos uma situação constitucional que nos permita, política e juridicamente, atuar no caso. Então, gerou-se um impasse que é pedir o que não pode ser entregue”, falou.

Segundo o ministro, o comércio bilateral entre os dois países já representa hoje metade do que foi nos anos 80 e a tendência, afirmou ele, é que continue caindo ainda mais.

“Nós tínhamos exportações da ordem de 25% com os Estados Unidos, hoje elas significam 12% e, pelo andar dos acontecimentos, eu acredito que o comércio bilateral, infelizmente, vai cair ainda mais”, disse.

Na manhã desta segunda, Haddad participou da cerimônia de abertura do evento FT Climate & Impact Summit Latin America e Brasil 2030: Uma Nação de Oportunidades, promovido pelo Times Brasil/NBC, em parceria com o Financial Times, em São Paulo.

Durante a entrevista ao canal de TV, o ministro também disse que o cancelamento da reunião que ele teria com o secretário do Tesouro dos Estados Unidos, Scott Bessent, foi provocado por interlocutores da extrema-direita brasileira. Ele ressaltou que o ministério tem todos os documentos para comprovar as tratativas com o governo americano e detalhou o encontro que teve com Scott Bessent em maio havia sido positivo.

“[Foi uma reunião] excelente. Agora, o que mudou de maio para julho, tem que ser perguntado para eles”.

Segundo o ministro, causou estranhamento o fato da reunião ter sido cancelada e, no mesmo momento em que ela ocorreria, Bessent ter aparecido conversando com um “concorrente” do governo brasileiro – no caso, o deputado federal Eduardo Bolsonaro (PL-SP). Para Haddad, cada país tem uma maneira de proceder em situações como essa, mas ele disse que jamais cancelaria uma reunião que tivesse sido agendada.

“Eu nunca faria cometeria uma deslealdade dessa com um homólogo meu de outro país, por mais hostil que o outro país fosse. Se eu marquei um compromisso, eu cumpro”.

Mais tarde, em entrevista a jornalistas, Haddad comentou que a família do ex-presidente Jair Bolsonaro tem trabalhado “para impedir que as negociações se estabeleçam”. E que, neste momento, o governo brasileiro está trabalhando para regulamentar o plano de contingência para apoiar o setor produtivo afetado pelo tarifaço de 50% imposto pelo governo dos Estados Unidos. O plano de apoio prevê 30 bilhões de reais em crédito e será viabilizado por meio de uma medida provisória chamada de MP Brasil Soberano.

“A tarefa dessa semana é regulamentar o plano de contingência, fazer chegar na ponta os recursos liberados e proteger o Brasil dessa agressão externa”, disse.

Para o ministro, o plano de contingência “está bem calibrado” e não precisará ser ampliado. “Se o cenário se confirmar, eu não vejo razão para ampliar. Mas vamos ver o desdobramento da coisa. Nesse momento, eu devo dizer que não”.
Para Haddad, o movimento atual que está sendo feito pelo governo Trump, inclusive com a imposição de novas tarifas, indica que os Estados Unidos decidiram “mudar o jogo” da globalização.

“Eles venderam para o mundo a globalização, com desregulamentação financeira, a descentralização das atividades produtivas, o ganho de eficiência que isso ia gerar, a acumulação flexível. E aí, quando eles perceberam que eles ganharam muito, mas que a China ganhou ainda, aí [decidiram] ‘vamos melar o jogo’, ‘vamos mudar o jogo’”, falou.

Segundo o ministro, os Estados Unidos ganharam muito com a globalização, mas enfrentaram um “desafio inesperado” e decidiram “mudar as regras do jogo”."
51,"A disputa pelo governo do Acre em 2026, segundo nova pesquisa","
Uma pesquisa Real Time Big Data divulgada nesta terça-feira 19 indica o favoritismo do senador Alan Rick (União) na disputa pelo governo do Acre em 2026. Ele lidera todos os cenários testados pelo instituto.
Veja os resultados do primeiro cenário:
No segundo cenário, aparece o prefeito de Rio Branco, Tião Bocalom (PL), no lugar da vice-governadora Mailza Assis. Confira:
Por fim, no terceiro cenário, com Bocalom e Mailza, Rick mantém a dianteira:
A pesquisa, contratada por TV Gazeta/Rede Record, contou com 800 entrevistas entre o sábado 16 e o domingo 17. A margem de erro é de três pontos percentuais, com um nível de confiança de 95%.


"
52,CCJ do Senado aprova o voto impresso na reforma eleitoral,"Após uma série de adiamentos, a Comissão de Constituição e Justiça do Senado aprovou, nesta quarta-feira 20, o texto-base do novo Código Eleitoral. Foram 20 votos favoráveis e seis contrários ao parecer de Marcelo Castro (MDB-PI). Por meio de uma emenda, a oposição conseguiu incluir no texto o voto impresso.

Para valer nas eleições de 2026, o projeto ainda tem de passar pelo plenário da Casa Alta, receber o aval da Câmara e ser sancionado até outubro.

O substitutivo de Castro estabelece o afastamento de agentes de segurança, do Judiciário e do Ministério Público que desejem se candidatar a cargos eletivos e prevê responsabilizar a divulgação de fake news no período eleitoral com pena de dois meses a um ano de reclusão.

O novo Código Eleitoral define que conteúdos eleitorais produzidos com base em inteligência artificial devem ser expressamente identificados. A proposta proíbe o uso de IA para gerar conteúdo sintético ou simular vozes e imagens de pessoas vivas ou falecidas em alguns casos, a exemplo de favorecer ou prejudicar candidaturas.

A matéria ainda altera o prazo de inelegibilidade de políticos condenados por crimes comuns. Em junho, uma nota técnica do Movimento de Combate à Corrupção Eleitoral apontou que a medida atenta “contra o princípio da moralidade pública e compromete a integridade” das eleições, configurando um “grave retrocesso institucional”.

Atualmente, o político fica impedido de disputar eleições desde a condenação, pelo tempo da pena e por mais oito anos. O texto aprovado pela CCJ reduz esse tempo para alguns delitos. Condenados por crimes de lavagem de dinheiro e contra a administração pública ainda estarão sujeitos à regra atual.

Além da articulação para atenuar a pena contra quem divulgar fake news nas eleições, a oposição bolsonarista aproveitou a votação do novo Código Eleitoral para aprovar, em votação separada, a inclusão de um trecho que obriga a impressão do voto nas eleições, uma obsessão da extrema-direita. Segundo o texto, a medida já valerá no primeiro pleito após a sanção.

Proposta pelo senador Esperidião Amin (PP-SC), a emenda prevê que a urna deverá imprimir o registro de cada voto. Na sequência, o comprovante será automaticamente depositado, sem contato manual do eleitor, em uma urna lacrada. O relator havia se manifestado pela rejeição desse mecanismo, sob o argumento de que a “segurança da nossa urna eletrônica, que tem sido utilizada desde 1996, é hoje, sobejamente reconhecida”."
53,Governo e oposição escalam tropa de choque para a CPMI do INSS; conheça integrantes,"A CPMI do INSS já conhece seu presidente, o senador Omar Aziz (PSD-AM), e seu relator, o deputado Ricardo Ayres (Republicanos-TO). Agora, os líderes partidários definem os 15 senadores e os 15 deputados para integrar o colegiado, a ser instalado na próxima quarta-feira 20.

Como estratégia, os blocos do governo e da oposição decidiram, inicialmente, escalar o que têm de mais forte para compor a CPMI. Ex-ministros de Jair Bolsonaro (PL) e governistas que ganharam relevância em outras investigações conquistaram as vagas de titulares.

Do lado do governo Lula (PT), senadores como Renan Calheiros (MDB-AL) e Eliziane Gama (PSD-MA) voltam aos holofotes de mais uma comissão. Enquanto o ex-presidente do Senado foi relator da CPI da Covid, Eliziane foi relatora da CPMI do 8 de Janeiro.

Na oposição, os destaques ficam para as ex-ministras bolsonaristas Damares Alves (Republicanos-DF) e Tereza Cristina (PP-MS) como titulares. Os senadores Ciro Nogueira (PP-PI) e Rogério Marinho (PL-RN) também farão parte da CPMI como suplentes.

Ainda haverá mudança na composição — por exemplo, para completar a parcela da Câmara. Leia, porém, a lista preliminar de titulares e suplentes da CPMI do INSS:

Titulares do Senado:
Titulares da Câmara:
Suplentes do Senado:
Suplentes da Câmara:"
54,"Em vídeo, Lula diz querer mostrar ‘Brasil verdadeiro’ a Trump: ‘Plantamos comida, não o ódio’","O presidente Lula (PT) disse ter interesse em conversar com seu colega dos Estados Unidos, Donald Trump, para mostrar “o Brasil verdadeiro” a ele. Em vídeo publicado no sábado 16 nas redes sociais, o petista afirmou desejar que, um dia, o líder norte-americano possa visitar o Palácio da Alvorada, residência da oficial do chefe do Executivo, em Brasília.

Na gravação, Lula aparece semeando um pé de uva enquanto manda recados a Trump. O brasileiro afirmou que planta comida, “não violência ou ódio”. A declaração do presidente ocorre em meio à guerra comercial aberta com o tarifaço imposto pelos EUA em retaliação ao julgamento contra Jair Bolsonaro (PL).

“Por isso, Trump, eu queria aproveitar este sábado, em que estou plantando o pé de uva Vitória aqui no Palácio da Alvorada, um lugar que eu espero que um dia você possa visitar, para que a gente possa conversar e para que você conheça o Brasil verdadeiro”, afirmou o mandatário.

A sobretaxa de 50% sobre os produtos nacionais começou a vigorar em 6 de agosto. O magnata estadunidense justificou a medida como uma maneira de combater políticas e ações “incomuns” e “extraordinárias” do governo brasileiro que, segundo ele, prejudicam empresas norte-americanas, os direitos de liberdade de expressão dos cidadãos dos EUA.

“Estou plantando comida, e não violência ou ódio. Espero que um dia a gente possa conversar, presidente Trump, para o senhor aprender a qualidade do povo brasileiro”, concluiu Lula no vídeo. O presidente ainda destacou que o Brasil verdadeiro é aquele com “o povo que gosta de samba, Carnaval, futebol, dos Estados Unidos, da China, da Rússia, do Uruguai, da Venezuela”.

Recentemente, Lula anunciou que convidou Trump, por meio de uma carta, para a COP30, que será realizada em novembro em Belém, no Pará. Antes, há uma possibilidade de um encontro na Assembleia Geral da ONU, prevista para ocorrer em 23 de setembro, em Nova York."
55,Justiça determina reativação de radares em rodovias federais,"A Justiça Federal decidiu que o governo deve garantir a reativação dos radares de velocidade em rodovias federais. Equipamentos espalhados por estradas do País deixaram de funcionar em agosto, por falta de verba, segundo o Departamento Nacional de Infraestrutura de Transportes (Dnit).

A decisão da Justiça cita descumprimento do Acordo Nacional dos Radares, assinado em 2019, ainda durante o governo de Jair Bolsonaro (então no PSL), após análises sobre os índices de criticidade de acidentes e mortes nas rodovias brasileiras.

Na época, ficou provado que os equipamentos contribuíram para queda de 24,7% no número de mortes nas rodovias federais entre 2010 e 2016. O governo de extrema-direita queria, àquela altura, tirar os radares móveis das estradas.

Em junho deste ano, o Dnit encaminhou ofício às superintendências estaduais informando que os contratos de operação dos radares seriam suspensos em 1º de agosto, por falta de verba. O orçamento necessário seria de 364 milhões de reais, mas foram destinados pouco mais de 43 milhões, segundo o órgão.

Para a juíza Diana Wanderlei, que assina a decisão publicada na segunda-feira 18, o caso representa uma omissão qualificada do Estado em grandes proporções.
“O atual Governo Federal, grupo que, à época da retirada dos radares nas Rodovias Federais, foi um dos grandes críticos daquela medida e, posteriormente, celebrou com elogios quando do acordo judicial, o Acordo Nacional dos Radares, agora age de forma oposta, o que soa contradição e retrocesso na proteção social, no cuidado das pessoas. O que se espera ser revisto”, escreveu a magistrada.

A juíza determinou que o Dnit tem 24 horas para comunicar as empresas concessionárias de radares para que os mantenha ligados em pleno funcionamento. Caso contrário, as empresas e o próprio órgão terão de pagar multas de 50 mil reais por dia.

Além disso, a juíza decidiu que a União tem cinco dias para apresentar o planejamento de recursos para pagamento dos valores necessários para o cumprimento do Acordo Nacional dos Radares.

Em nota enviada à reportagem, o Dnit informou que foi notificado sobre a decisão judicial na noite de segunda-feira, e que técnicos estão analisando os termos. O órgão prometeu apresentar, em conjunto com a Advocacia-Geral da União (AGU), os argumentos sobre a ação.

O Dnit disse ainda que “reitera seu compromisso com a segurança viária das rodovias sob sua administração e que atua dentro dos preceitos legais dos trâmites administrativos, garantindo a lisura de suas ações”.

CartaCapital entrou em contato com a AGU e aguarda retorno."
56,Gleisi elogia Dino por decisão sobre ordens de outros países: ‘Pingos nos is’,"A ministra das Relações Institucionais, Gleisi Hoffmann, elogiou nesta segunda-feira 18 o ministro do Supremo Tribunal Flávio Dino pela decisão na qual afastou a validade imediata de determinações judiciais, leis, decretos e ordens executivas de outros países.


“Ministro Flávio Dino colocou os pingos nos is: cidadãos e cidadãs do Brasil no território nacional estão sujeitos, exclusivamente, à Constituição e às leis do Brasil”, escreveu a petista nas redes sociais. “Parece óbvio, mas é preciso reafirmar esse princípio de soberania, quando até ministros do STF estão sendo sancionados ilegalmente pelo governo dos EUA.” 

Gleisi ainda afirmou que “apesar dos traidores, como a família Bolsonaro, o Brasil é dos brasileiros”.
Dino sustentou que, com base na Constituição Federal, decisões judiciais estrangeiras só podem ser executadas no Brasil mediante homologação ou observação de mecanismos de cooperação judiciária internacional. 

Segundo ele, os princípios constitucionais da soberania nacional e da igualdade entre os Estados tornam inadmissível que o Brasil se submeta à jurisdição de outro país.

O ministro mandou notificar o Banco Central, a Federação Brasileira de Bancos, a Confederação Nacional das Instituições Financeiras e a Confederação Nacional das Empresas de Seguros Gerais, Previdência Privada e Vida, Saúde Suplementar e Capitalização.

Dino expediu a decisão em meio às sanções impostas pelo governo dos Estados Unidos ao ministro do STF Alexandre de Moraes.

No fim de julho, a gestão de Donald Trump anunciou a punição contra Moraes com base na Lei Magnistsky. Entre outras medidas, a legislação prevê que uma pessoa enquadrada por Washington não pode ter cartão de crédito de qualquer bandeira que opera em território norte-americano.

Dino assinou seu despacho no âmbito de uma ação do Instituto Brasileiro de Mineração, que contesta a legalidade de municípios brasileiros ajuizarem processos no exterior em busca de indenização por danos causados no Brasil.

A decisão vale para esse caso concreto, mas sua base se estende a todos os processos semelhantes.
Reação

Em postagens no X, a Embaixada norte-americana em Brasília e o Escritório de Assuntos do Hemisfério Ocidental reforçaram nesta segunda-feira o alcance das medidas contra Moraes e elevaram o tom contra aliados do juiz.

No texto, os representantes de Washington afirmam que Moraes é “tóxico para todas as empresas legítimas e indivíduos que buscam acesso aos Estados Unidos e seus mercados”.

As mensagens também rebatem de forma indireta a decisão de Dino. Segundo a nota, “nenhum tribunal estrangeiro pode anular as sanções impostas pelos EUA ou proteger alguém das severas consequências de descumpri-las”.







"
57,Presidente do TJ Paraná suspende liminar que impedia punição contra Renato Freitas,"Uma decisão da presidente do Tribunal de Justiça do Paraná, Lidia Maejima, anulou a liminar que derrubou uma punição aplicada pelo Conselho de Ética da Assembleia Legislativa ao deputado estadual Renato Freitas (PT). A pena teve como pretexto a acusação de que ele facilitou o acesso de manifestantes ao prédio da Casa durante protestos contra o projeto Parceiro da Escola, em junho do ano passado.

Maejima assinou a ordem judicial nesta segunda-feira 18. A desembargadora atendeu ao mandado de segurança apresentado pela presidência da Alep. No documento, os advogados da Assembleia alegaram que a liminar concedida pelo desembargador Jorge de Oliveira Vargas na semana passada causava “grave lesão à ordem pública porque, além de representar violação frontal ao princípio da separação dos poderes”, argumento acolhido pela presidente do TJ.

Na semana passada, ao suspender a punição ao parlamentar, Vargas entendeu que a pena aprovada pelos deputados paranaenses foi “equivocada” por não existirem elementos que caracterizassem comportamento reincidente.

Em nota, Freitas disse ter sido pego de surpresa e prometeu recorrer.

Com a penalidade, que poderá voltar a vigorar, o petista ficará impedido de exercer funções típicas do cargo, como discursar em plenário, participar de comissões, relatar projetos e concorrer a cargos na Mesa Diretora. A sanção, convém registrar, ainda não entrou em vigor por detalhe formal: o parecer do Conselho de Ética precisa ser lido no plenário da Alep.

Freitas tem sido alvo de constante ofensiva da extrema-direita contra o seu mandato. A cruzada para tirar o político de cena começou há três anos, quando ainda era vereador de Curitiba e teve o seu mandato cassado após participar de um protesto contra o racismo nas dependências da igreja do Rosário, à luz da repercussão sobre o número de assassinatos de pessoas negras no País. Foi eleito, logo em seguida, como deputado e, desde então, já entrou em mais de uma ocasião na mira de pedidos de cassação."
58,STF isenta Igreja Universal de responsabilidade por demolição de casarões em Minas,"
A Segunda Turma do Supremo Tribunal Federal confirmou uma decisão do ministro Dias Toffoli e afastou a responsabilidade da Igreja Universal do Reino de Deus pela demolição de três casarões em Belo Horizonte (MG), em 2005. O julgamento ocorreu no plenário virtual e terminou na última segunda-feira 18.
O Ministério Público mineiro e o Ministério Público Federal buscavam reverter a ordem favorável à IURD. Para a maioria da Turma, o processo de tombamento provisório só se efetivou após a demolição dos imóveis. Além disso, a Corte concluiu que uma notificação recebida pela igreja no fim de 2004 não era válida, uma vez que ela partiu da Secretaria Municipal de Regulação Urbana, não do Conselho Deliberativo do Patrimônio Cultural, que seria o órgão competente.

Nos recursos, o MP-MG e o MPF argumentavam que a IURD tinha plena ciência do processo de tombamento. Citaram como exemplo reuniões do Conselho nas quais houve recomendação para preservar os casarões — os encontros contaram com a participação da igreja.
O caso resultou em condenações da IURD nas instâncias inferiores, com multas que somavam 33 milhões de reais e a obrigação de construir um memorial no local.
“A bem da verdade, a decisão do citado Conselho pelo tombamento provisório das coisas mencionadas só se deu em 24/8/05, sendo certo que ocorreram posteriormente a essa data as notificações da Igreja Universal do Reino de Deus, realizadas pelo Presidente do Conselho em questão, para que anuísse ao tombamento dos imóveis ou apresentasse impugnação”, concluiu Toffoli.
Acompanharam o relator os ministros André Mendonça, Gilmar Mendes e Kassio Nunes Marques. Edson Fachin foi o único a divergir.


"
59,"Hytalo Santos estava em rota de fuga do Brasil, diz delegado","O delegado do Departamento Estadual de Investigações Criminais da Polícia Civil de São Paulo, Fernando David de Melo Gonçalves, afirmou nesta sexta-feira 15 que o influenciador paraibano Hytalo Santos e o marido dele, Israel Nata Vicente, estavam em rota de fuga do Brasil.

“Não sabemos quais são os países a que iriam, mas pode ser [que fugisse] por Foz do Iguaçu ou pelo Sul do País mesmo”, declarou.

O casal foi preso preventivamente, nesta sexta, sob a suspeita de promover exploração e exposição de menores de idade em conteúdos produzidos para as redes sociais. Hytalo e o marido foram encontrados em uma casa em Carapicuíba, na Grande São Paulo.

Hytalo é investigado pelo Ministério Público da Paraíba e pelo Ministério Público do Trabalho por exploração e exposição de menores de idade em conteúdos produzidos para as redes sociais. O caso ganhou repercussão após denúncias do youtuber Felca sobre a “adultização” de crianças e adolescentes.

Ainda de acordo com o delegado, agentes apreenderam quatro celulares com Hytalo, outros quatro com Israel e um Land Rover com registro da Paraíba. Na quarta-feira 13, oficiais de justiça e policiais militares foram à casa do influenciador na Paraíba para cumprir uma ordem de busca e apreensão, mas encontraram o imóvel vazio. Os agentes conseguiram acessar o quintal e notaram uma máquina de lavar em funcionamento, o que levantou a suspeita de que os moradores tenham saído às pressas.

O delegado do Deic ainda disse que o casal dirigiu da Paraíba até São Paulo e chegou a Carapicuíba na quinta-feira 14. A rota de Bayeux (PB) até o município paulista passa de 2,8 mil quilômetros, uma viagem estimada de 40 horas.

O casal passará a noite no 1º DP de Carapicuíba. No sábado 16, haverá uma audiência de custódia online. Se a prisão for confirmada, Hytalo e o marido serão conduzidos ao CDP de Carapicuíba e ficarão à disposição da Secretaria da Administração Penitenciária do estado de São Paulo para eventual recambiamento à Paraíba."
60,Os novos sorteados para relatar processo contra Janones na Câmara,"O presidente do Conselho de Ética da Câmara, Fabio Schiochet (União-SC), sorteou nesta terça-feira 19 três nomes para relatar a representação contra o deputado André Janones (Avante-MG). O relator será escolhido a partir de uma lista tríplice com Delegado Fabio Costa (PP-AL), Acácio Favacho (MDB-AP) e Gustinho Ribeiro (Republicanos-SE).

No início de agosto, o Conselho havia sorteado outros três deputados para a relatoria: Julio Arcoverde (PP-PI), AJ Albuquerque (PP-CE) e Zé Haroldo Cathedral (PSD-RR). Eles, porém, solicitaram a retirada de seus nomes da lista.

Janones é acusado de proferir manifestações gravemente ofensivas, de baixo calão e provocativas contra o deputado Nikolas Ferreira (PL-MG).

Segundo os critérios para escolha, o relator não pode ser do mesmo estado ou do mesmo partido do representado ou da legenda autora da representação. O processo em análise partiu da Mesa Diretora.

André Janones já recebeu uma pena de suspensão do mandato por três meses, válida até 12 de outubro. Ele é alvo de outras cinco representaçõesno Conselho de Ética, todas de autoria do PL.

(Com informações da Agência Câmara)"
61,"Os favoritos para o Senado por Minas Gerais em 2026, segundo nova pesquisa","
Uma pesquisa Real Time Big Data publicada nesta segunda-feira 18 testa três cenários para a corrida ao Senado por Minas Gerais em 2026. No ano que vem, cada unidade da Federação elegerá dois representantes para a Casa Alta.


O primeiro cenário, com mais candidatos, tem um empate técnico entre Marília Campos (PT) e Carlos Viana (Podemos). O instituto levou em consideração nesses recortes os votos válidos e “consolidados em 100%”. Confira os resultados:
No segundo cenário, mais enxuto, Viana e Silveira aparecem tecnicamente empatados no limite da margem de erro, que é de três pontos percentuais:
No terceiro cenário, Viana novamente desponta na liderança numérica, mas há um empate técnico entre quatro candidatos:


O Real Time Big Data entrevistou 1.500 eleitores de Minas Gerais entre 11 e 13 de agosto.

"
62,Como a oposição implodiu acordo e tomou o controle da CPMI do INSS,"O governo sofreu uma impactante derrota no Congresso Nacional nesta quarta-feira 20, um revés que também atinge os presidentes da Câmara, Hugo Motta (Republicanos-PB), e do Senado, Davi Alcolumbre (União-AP). A oposição rompeu os acordos pré-estabelecidos com os chefes das Casas e articulou madrugada adentro a substituição do presidente e do relator da CPMI do INSS. 

Motta e Alcolumbre haviam definido que o senador Omar Aziz (PSD-AM) e o deputado federal Ricardo Ayres (Republicanos-TO) assumiriam os cargos na instalação do colegiado. Normalmente, a eleição de comissões parlamentares de inquérito são simbólicas, já que os líderes sugerem os nomes do presidente, dos vices e do relator, e os presidentes da Câmara e do Senado decidem quais serão os titulares.

Isso estava acertado até as 11h30 desta quarta. Omar Aziz já falava como presidente e chegou a dizer que conduziria o colegiado com altivez, responsabilidade e autonomia. Também bateu boca com o senador Eduardo Girão (Novo-CE), que o chamou de mentiroso e parcial – ao criticar o trabalho do amazonense na CPI da Covid, em 2021.

Senadores e deputados governistas foram à cabine de votação crentes de que a eleição estava definida. Mas, por “traições” e falta de apoio, Aziz saiu derrotado e a CPMI viu o senador Carlos Viana (Podemos-MG) chegar à presidência.

Aziz ficou irritado. Cobrou a colega Eliziane Gama (PSD-MA) dizendo que ela não esteve na comissão para registrar seu voto. A senadora, no entanto, afirmou ter votado. Quem não estava lá era o senador Renan Calheiros (MDB-AL), escolhido como integrante da “tropa de choque” governista.

O senador Randolfe Rodrigues (PT-AP), líder do governo no Congresso, afirmou que a derrota de Aziz não configura um revés para o governo. Disse que, apesar de não poder pautar os requerimentos na CPMI – papel do presidente –,  a base ainda tem a maioria no colegiado e ditará os trabalhos.
Ao assumir, Carlos Viana indicou o deputado Alfredo Gaspar (União-AL) como o relator, um “golpe” para Hugo Motta. O presidente da Câmara havia anunciado para a função Ricardo Ayres, que já concedia entrevistas e falava como titular.

Os bolsonaristas comemoraram a vitória. O líder da oposição na Câmara, Zucco (PL-RS), disse que Motta errou ao indicar um deputado que sequer havia assinado o requerimento para a instalação da CPMI e que a eleição desta quarta manda um recado ao presidente da Câmara de que a oposição bolsonarista pode ser organizada.

Marcel van Hattem (Novo-RS) atribuiu a derrota do governo à articulação do líder do PL na Câmara, o deputado Sóstenes Cavalcante (RJ). Segundo o gaúcho, Sóstenes telefonou, madrugada adentro, para todos os senadores e deputados da oposição — bolsonaristas e do Centrão —, para tentar mudar os votos. A estratégia deu certo e Sóstenes se saiu como o grande vitorioso do dia.

Agora, a oposição terá o controle do colegiado que investigará o esquema de fraudes na Previdência Social. Os desvios podem chegar a 6,3 bilhões de reais, segundo investigação da Polícia Federal e da Controladoria-Geral da União.

A CPMI deve aprofundar a disputa entre governo e oposição. O Palácio do Planalto aposta que a investigação poderá evidenciar que o esquema se estruturou durante a gestão Jair Bolsonaro (PL), enquanto a oposição tenta desgastar Lula (PT)."
63,Dino manda o governo Lula informar indígenas Cinta Larga sobre possível mineração,"
O ministro do Supremo Tribunal Federal Flávio Dino fixou, em decisão assinada na última quinta-feira 14, um prazo de 60 dias para o Ministério dos Povos Indígenas realizar um trabalho de divulgação e sensibilização a fim de preparar o povo Cinta Larga a participar de uma escuta sobre a possibilidade de mineração no entorno e no interior de suas terras indígenas.
A ordem envolve territórios em Rondônia e Mato Grosso. Trata-se de uma etapa preliminar para informar a comunidade sobre os temas de uma escuta a ser conduzida pelo STF em data ainda indefinida.
Segundo a Corte, será a primeira vez que povos originários serão ouvidos em seu próprio território no curso de um processo do Supremo. Nesse procedimento, os indígenas opinarão sobre dois pontos:
O Ministério dos Povos Indígenas deverá percorrer as quatro terras indígenas do povo Cinta Larga: Roosevelt, Aripuanã, Parque Aripuanã e Serra Morena. Poderá contar com intérpretes, de preferência indicados pela comunidade.

Leia a decisão de Dino:

"
64,O que Lula discutirá no almoço com Motta e líderes do Republicanos nesta terça-feira,"O presidente Lula (PT) deve se reunir, nesta terça-feira 19, com o presidente da Câmara, deputado Hugo Motta, e outros líderes do partido Republicanos. O encontro será um almoço no Palácio do Alvorada.

A agenda foi sugerida pela ministra Gleisi Hoffmann, responsável pela articulação política do governo, como parte de uma série de conversas com partidos do Centrão que integram parcialmente a base de Lula no Congresso Nacional. Nesta toada, já foram realizados encontros com o PSD e com o União Brasil. A ministra, novamente, foi escalada para participar do almoço.

A pauta, assim como nos outros encontros com as siglas, deve se concentrar justamente no relacionamento do governo petista com o Congresso Nacional. Lula deve tratar das prioridades de votação neste segundo semestre e ouvir as demandas do Republicanos para apoiar o andamento da pauta.

Além de Motta e Gleisi, devem participar do almoço o deputado Gilberto Abramo, líder do Republicanos na Câmara, e o deputado Marcos Pereira, presidente nacional da legenda. Silvio Costa Filho, atual ministro de Portos e Aeroportos, que é filiado ao Republicanos, fecha a lista de participantes.

A presença do partido na Esplanada dos Ministérios, aliás, também deve ser alvo das tratativas. Apesar da pressão de parte da sigla pelo desembarque do governo, não há qualquer indicação de que Lula promoverá uma troca no posto. A expectativa é de que o petista reforce o acerto de que a indicação é do partido, assim como fez nos demais encontros.
Apesar da presença de nomes de peso do Republicanos na agenda, o encontro não deve contar com a presença de nenhum representante da sigla no Senado. Diferentemente da Câmara, onde Lula tem o apoio parcial do Republicanos, na Casa Alta os parlamentares são totalmente alinhados com a oposição ao governo federal.
Não há indicação oficial de que a agenda deva tratar das eleições de 2026. O tema, no entanto, foi pauta dos outros encontros entre Lula e líderes partidários.

O Republicanos, convém registrar, ensaia uma candidatura ao Planalto em 2026 na figura de Tarcísio de Freitas, atual governador de São Paulo. Filiado ao partido, ele é apontado como um dos possíveis substitutos do inelegível Jair Bolsonaro (PL) na disputa."
65,Moraes vota por tornar réu homem que o chamou de ‘satanista’ e o ligou a crimes,"O ministro do Supremo Tribunal Federal Alexandre de Moraes votou, nesta sexta-feira 15, por aceitar uma denúncia contra o bolsonarista Glaudiston da Silva Cabral, que proferiu reiteradas ofensas a magistrados da Corte e chegou a chamar Moraes de “sacrificador de crianças” e “satanista”.

O julgamento da denúncia deve terminar na próxima sexta-feira 22 e ocorre na Primeira Turma, da qual também fazem parte Cristiano Zanin, Flávio Dino, Cármen Lúcia e Luiz Fux.

Glaudiston é acusado pela Procuradoria-Geral da República de associação criminosa e incitação ao crime. A denúncia afirma que seus atos se inserem no contexto das manifestações golpistas que resultaram no 8 de Janeiro de 2023.

A PGR diz que Glaudiston “associou-se a centenas de outras pessoas, com o objetivo de praticar atos que se voltavam contra a legitimidade do sistema eleitoral e contra o Estado Democrático de Direito”. Os atos teriam ocorrido entre julho de 2020 e maio de 2024.

A primeira publicação do denunciado contra Moraes acusava o ministro de uma série de práticas, como “rituais de magia negra com sacrifício de crianças”. Em 2023, uma “denúncia” apresentada por Glaudiston chamava Moraes e o presidente do STF, Luís Roberto Barroso, de “genocidas” e “pedófilos”.

Em seu voto, Moraes ressaltou que críticas são naturais em um sistema democrático, mas afirmou que o denunciado incitou a atuação das Forças Armadas contra os Poderes Constituídos “e, com a mesma conduta, incitou a prática de golpe de Estado”.

“Não existirá um Estado Democrático de Direito sem que haja Poderes de Estado, independentes e harmônicos entre si”, enfatizou o relator. “Consequentemente, a conduta por parte do denunciado revela-se gravíssima e, ao menos nesta análise preliminar, corresponde aos preceitos primários estabelecidos no indigitado artigo do nosso Código Penal.”

Glaudiston é representado pela Defensoria Pública da União, que pediu a rejeição da denúncia sob o argumento de “ausência de correlação fática e temporal com os atos de 8 de Janeiro de 2023, o que resultaria em crime impossível”."
